Report,Chapter,Last Name,First Name,CountIfs,Role,Gender,Country of Residence,Citizenship,Affiliation
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",EBI,Kristie,2,LA,F,United States of America,USA,University of Washington
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",HESS,Jeremy,1,LA,M,United States of America,USA,University of Washington
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",HUANG,Cunrui,1,LA,M,China,China,Tsinghua University
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",LIU,Qiyong,1,LA,M,China,China,CHINESE CENTER FOR DISEASE CONTROL AND PREVENTION ( CHINA CDC )
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",MCGREGOR,Glenn,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),New Zealand,Durham University
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",SEMENZA,Jan C.,1,LA,M,Sweden,Sweden,European Centre for Disease Prevention and Control
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",TIRADO,Maria,2,LA,F,United States of America,Spain,University of California Los Angeles
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",MENNE,Bettina,1,RE,F,Italy,Germany,World Health Organization
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",SEMENOV,Sergey,2,RE,M,Russian Federation,Russia,Institute of Global Climate and Ecology
WGII,"Chapter 7: Health, wellbeing and the changing structure of communities",TOUSSAINT,Jean-françois,1,RE,M,France,France,University Paris Descartes
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",BIRKMANN,Joern,1,CLA,M,Germany,Germany,"University Stuttgart, Institute of Spatial and Regional Planning"
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",LIWENGA,Emma,2,CLA,F,United Republic of Tanzania,Tanzania,VICE PRESIDENT'S OFFICE
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",PANDEY,Rajiv,1,CLA,M,India,India,Indian Council of Forestry Research & Education (ICFRE); An Government of India Organisation
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",BOYD,Emily,1,LA,F,Sweden,Sweden,Lund University
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",DJALANTE,Riyanti,2,LA,F,Japan,Indonesia,Kendari City Government
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",GEMENNE,François,1,LA,M,Belgium,Belgium,University of Liège
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",LEAL,Walter,1,LA,M,Germany,Germany,Hamburg University of Applied Sciences
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",PINHO,Patricia Fernanda,2,LA,F,Brazil,Brazil,Amazon Environmental Research Institute (IPAM)
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",STRINGER,Lindsay,3,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of York
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",WRATHALL,David,1,LA,M,United States of America,USA,Oregon State University
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",OKI,Taikan,1,RE,M,Japan,Japan,"Graduate School of Engineering, The University of Tokyo"
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",RIVERA-FERRE,Marta G.,3,RE,F,Spain,Spain,Spanish National Research Council (CSIC)
WGII,"Chapter 8: Poverty, livelihoods and sustainable development",ZATARI,Taha,3,RE,M,Saudi Arabia,Saudi Arabia,"DNA-Ministry of Energy, Industry and Mineral resources"
WGII,Chapter 9: Africa,ADELEKAN,Ibidun,1,CLA,F,Nigeria,Nigeria,"University of Ibadan, Nigeria"
WGII,Chapter 9: Africa,TOTIN,Edmond,1,CLA,M,Benin,Benin,Universite Nationale d'Agriculture (Benin)
WGII,Chapter 9: Africa,TRISOS,Christopher,3,CLA,M,South Africa,South Africa,University of Cape Town
WGII,Chapter 9: Africa,AYANLADE,Ayansina,1,LA,M,Nigeria,Nigeria,"Obafemi Awolowo University, Ile-Ife, Nigeria"
WGII,Chapter 9: Africa,EFITRE,Jackson,1,LA,M,Uganda,Uganda,Makerere University
WGII,Chapter 9: Africa,GEMEDA,Adugna,1,LA,M,Ethiopia,Ethiopia,Ethiopian Public Health Institute
WGII,Chapter 9: Africa,KALABA,Felix Kanungwe,2,LA,M,Zambia,Zambia,Copperbelt University
WGII,Chapter 9: Africa,LENNARD,Christopher,2,LA,M,South Africa,South Africa,University of Cape Town
WGII,Chapter 9: Africa,MASAO,Catherine,1,LA,F,United Republic of Tanzania,Tanzania,"INSTITUTE OF RESOURCE ASSESSMENT, UNIVERSITY OF DAR ES SALAAM"
WGII,Chapter 9: Africa,MGAYA,Yunus,1,LA,M,United Republic of Tanzania,Tanzania,University of Dar es Salaam
WGII,Chapter 9: Africa,NGARUIYA,Grace,1,LA,F,Kenya,Kenya,Kenyatta University
WGII,Chapter 9: Africa,OLAGO,Daniel Ochieng,1,LA,M,Kenya,Kenya,"Department of Geology, University of Nairobi"
WGII,Chapter 9: Africa,SIMPSON,Nicholas,1,LA,M,South Africa,Zimbabwe,University of Cape Town
WGII,Chapter 9: Africa,ZAKIELDEEN,Sumaya A.,3,LA,F,Sudan,Sudan,Institute of Environmental Studies
WGII,Chapter 9: Africa,HOWDEN,Mark,2,RE,M,Australia,Australia,"Australian National University,"
WGII,Chapter 9: Africa,YANDA,Pius,1,RE,M,United Republic of Tanzania,Tanzania,University of Dar es Salaam
WGII,Chapter 10: Asia,CHEONG,Tae Sung,1,CLA,M,Republic of Korea,Republic of Korea,"Ministry of Interior and Safety, National Disaster Management Institute"
WGII,Chapter 10: Asia,LUO,Yong,1,CLA,M,China,China,"Department of Earth System Science, Tsinghua University"
WGII,Chapter 10: Asia,SHAW,Rajib,1,CLA,M,Japan,Japan,Keio University
WGII,Chapter 10: Asia,ABDUL HALIM,Sharina,2,LA,F,Malaysia,Malaysia,"Institute for Environment and Development (LESTARI), Universiti Kebangsaan Malaysia"
WGII,Chapter 10: Asia,CHATURVEDI,Sanjay,1,LA,M,India,India,Panjab University
WGII,Chapter 10: Asia,HASHIZUME,Masahiro,1,LA,M,Japan,Japan,The University of Tokyo
WGII,Chapter 10: Asia,INSAROV,Gregory E.,2,LA,M,Russian Federation,Russia,Institute of Geography of the Russian Academy of Sciences
WGII,Chapter 10: Asia,ISHIKAWA,Yoichi,1,LA,M,Japan,Japan,Japan Agency for Marine-Earth Science and Technology
WGII,Chapter 10: Asia,JAFARI,Mostafa,2,LA,M,Iran,Iran,Macro National Strategic Plan of Climate Change Research AREEO/ and Head of TPS for LFCCs
WGII,Chapter 10: Asia,KITOH,Akio,1,LA,M,Japan,Japan,Japan Meteorological Business Support Center
WGII,Chapter 10: Asia,PULHIN,Juan,1,LA,M,Philippines,Philippines,Climate Change Commission
WGII,Chapter 10: Asia,SINGH,Chandni,2,LA,F,India,India,Indian Institute for Human Settlements (IIHS)
WGII,Chapter 10: Asia,VASANT,Kripa,1,LA,F,India,India,INDIAN COUNCIL OF AGRICULTURAL RESEARCH
WGII,Chapter 10: Asia,ZHANG,Zhibin,1,LA,M,China,China,"Institute of Zoology, Chinese Academy of Sciences"
WGII,Chapter 10: Asia,MYEONG,Soojeong,3,RE,F,Republic of Korea,Republic of Korea,Korea Environment Institute
WGII,Chapter 10: Asia,PEREIRA,Joy Jacqueline,3,RE,F,Malaysia,Malaysia,Institute for Environment and Development
WGII,Chapter 11: Australasia,LAWRENCE,Judy,1,CLA,F,New Zealand,New Zealand,"NZ Climate Change Research Institute, Victoria University of Wellington"
WGII,Chapter 11: Australasia,MACKEY,Brendan,1,CLA,M,Australia,Australia,Griffith University
WGII,Chapter 11: Australasia,CHIEW,Francis,1,LA,M,Australia,Australia,"Commonwealth Scientific and Industrial Research Organisation (CSIRO), Australia"
WGII,Chapter 11: Australasia,COSTELLO,Mark,2,LA,M,Norway,Ireland,Nord University
WGII,Chapter 11: Australasia,HENNESSY,Kevin,1,LA,M,Australia,Australia,CSIRO Oceans and Atmosphere
WGII,Chapter 11: Australasia,LANSBURY,Nina,1,LA,F,Australia,Australia,The University of Queensland (School of Public Health)
WGII,Chapter 11: Australasia,NIDUMOLU,Uday Bhaskar,1,LA,M,Australia,Australia,Commonwealth Scientific and Industrial Research Organisation (CSIRO)
WGII,Chapter 11: Australasia,PECL,Gretta,1,LA,F,Australia,Australia,University of Tasmania
WGII,Chapter 11: Australasia,RICKARDS,Lauren,1,LA,F,Australia,Australia,RMIT University
WGII,Chapter 11: Australasia,TAPPER,Nigel,1,LA,M,Australia,Australia,Monash University
WGII,Chapter 11: Australasia,WOODWARD,Alistair,1,LA,M,New Zealand,New Zealand,University of Auckland
WGII,Chapter 11: Australasia,WREFORD,Anita,2,LA,F,New Zealand,New Zealand,Lincoln University
WGII,Chapter 11: Australasia,HOEGH-GULDBERG,Ove,2,RE,M,Australia,Australia,University of Queensland
WGII,Chapter 11: Australasia,WRATT,David,1,RE,M,New Zealand,New Zealand,NIWA (National Institute of Water and Atmospheric Research - Emeritus Scientist)
WGII,Chapter 12: Central and South America,CASTELLANOS LOPEZ,Edwin Josue,1,CLA,M,Guatemala,Guatemala,Inter-American Institute for Global Change Research (IAI)
WGII,Chapter 12: Central and South America,LEMOS,Maria Fernanda,1,CLA,F,Brazil,Brazil,Pontifical Catholic University of Rio de Janeiro
WGII,Chapter 12: Central and South America,ASTIGARRAGA,Laura,1,LA,F,Uruguay,Uruguay,University of the Republic
WGII,Chapter 12: Central and South America,C. POSTIGO,Julio,1,LA,M,United States of America,Peru,Indiana University
WGII,Chapter 12: Central and South America,CHACóN,Noemí,2,LA,F,Venezuela,Venezuela,Instituto Venezolano de Investigaciones Científicas (IVIC)
WGII,Chapter 12: Central and South America,CUVI,Nicolás,1,LA,M,Ecuador,Ecuador,Latin American Faculty of Social Sciences
WGII,Chapter 12: Central and South America,HUGGEL,Christian,2,LA,M,Switzerland,Switzerland,University of Zurich
WGII,Chapter 12: Central and South America,MIRANDA SARA,Liliana Raquel,1,LA,F,Peru,Peru,Cities for Life Foro
WGII,Chapter 12: Central and South America,MONCASSIM VALE,Mariana,2,LA,F,Brazil,Brazil,Federal University of Rio de Janeiro
WGII,Chapter 12: Central and South America,OMETTO,Jean Pierre,2,LA,M,Brazil,Brazil,NATIONAL INSTITUTE FOR SPACE RESEARCH
WGII,Chapter 12: Central and South America,PERI,Pablo,1,LA,M,Argentina,Argentina,CONICET-INTA-Universidad Nacional de la Patagonia Austral
WGII,Chapter 12: Central and South America,RAMAJO GALLARDO,Laura,1,LA,F,Chile,Spain,ADOLFO IBAÑEZ UNIVERSITY
WGII,Chapter 12: Central and South America,ROCO,Lisandro,1,LA,M,Chile,Chile,Universidad Austral de Chile
WGII,Chapter 12: Central and South America,RUSTICUCCI,Matilde,1,LA,F,Argentina,Argentina,Universidad de Buenos Aires
WGII,Chapter 12: Central and South America,MENDEZ VALLEJO,Carlos Luis,1,RE,M,Venezuela,Venezuela,Instituto Venezolano de Investigaciones Científicas (IVIC)
WGII,Chapter 12: Central and South America,SUAREZ RODRIGUEZ,Avelino Gumersindo,3,RE,M,Cuba,Cuba,Research Center for World Economy
WGII,Chapter 13: Europe,BEDNAR-FRIEDL,Birgit,1,CLA,F,Austria,Austria,"University of Graz, Wegener Center for Climate and Global Change & Department of Economics"
WGII,Chapter 13: Europe,BIESBROEK,Robbert,1,CLA,M,Netherlands,Netherlands,Wageningen University and Research
WGII,Chapter 13: Europe,SCHMIDT,Daniela N.,1,CLA,F,United Kingdom (of Great Britain and Northern Ireland),Germany,University of Bristol
WGII,Chapter 13: Europe,ALEXANDER,Peter,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,The University of Edinburgh
WGII,Chapter 13: Europe,BøRSHEIM,Knut Yngve,1,LA,M,Norway,Norway,Institute of Marine Research
WGII,Chapter 13: Europe,CARNICER,Jofre,2,LA,M,Spain,Spain,University of Barcelona
WGII,Chapter 13: Europe,GEORGOPOULOU,Elena,2,LA,F,Greece,Greece,National Observatory of Athens
WGII,Chapter 13: Europe,HAASNOOT,Marjolijn,2,LA,F,Netherlands,Netherlands,1) Utrecht University; 2) Deltares
WGII,Chapter 13: Europe,LE COZANNET,Gonéri,2,LA,M,France,France,BRGM - French Geological Survey
WGII,Chapter 13: Europe,LIONELLO,Piero,2,LA,M,Italy,Italy,Univ. delSalento and CMCC
WGII,Chapter 13: Europe,LIPKA,Oksana,1,LA,F,Russian Federation,Russia,YU A. Israel Institute of Global climate and Ecology
WGII,Chapter 13: Europe,MöLLMANN,Christian,1,LA,M,Germany,Germany,University of Hamburg
WGII,Chapter 13: Europe,MUCCIONE,Veruska,2,LA,F,Switzerland,Switzerland,University of Zurich
WGII,Chapter 13: Europe,MUSTONEN,Tero,2,LA,M,Finland,Finland,Snowchange Cooperative
WGII,Chapter 13: Europe,PIEPENBURG,Dieter,2,LA,M,Germany,Germany,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research"
WGII,Chapter 13: Europe,WHITMARSH,Lorraine,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of Bath
WGII,Chapter 13: Europe,KASER,Georg,3,RE,M,Austria,Italy,University of Innsbruck
WGII,Chapter 13: Europe,MORENO,Jose Manuel,2,RE,M,Spain,Spain,UNIVERSITY OF CASTILLA-LA MANCHA
WGII,Chapter 14: North America,HICKE,Jeffrey,1,CLA,M,United States of America,USA,University of Idaho
WGII,Chapter 14: North America,LUCATELLO,Simone,1,CLA,M,Mexico,Mexico,Instituto Mora - SECHITI. National Ministry for Science and Technology
WGII,Chapter 14: North America,MORTSCH,Linda,1,CLA,F,Canada,Canada,University of Waterloo
WGII,Chapter 14: North America,DAWSON,Jackie,2,LA,F,Canada,Canada,University of Ottawa
WGII,Chapter 14: North America,DOMíNGUEZ AGUILAR,Mauricio,1,LA,M,Mexico,Mexico,Autonomous University of Yucatán
WGII,Chapter 14: North America,ENQUIST,Carolyn,1,LA,F,United States of America,USA,"U.S. Geological Survey, Southwest Climate Adaptation Science Center"
WGII,Chapter 14: North America,GILMORE,Elisabeth Anne,1,LA,F,Canada,Canada,Environment and Climate Change Canada
WGII,Chapter 14: North America,GUTZLER,David,1,LA,M,United States of America,USA,University of New Mexico
WGII,Chapter 14: North America,HARPER,Sherilee,3,LA,F,Canada,Canada,University of Alberta
WGII,Chapter 14: North America,HOLSMAN,Kirstin,2,LA,F,United States of America,USA,National Oceanic and Atmospheric Administration
WGII,Chapter 14: North America,JEWETT,Elizabeth (libby),1,LA,F,United States of America,USA,"NOAA Northeast Fisheries Science Center (until April 30, 2025 - then retired)"
WGII,Chapter 14: North America,KOHLER,Timothy (tim),1,LA,M,United States of America,USA,Washington State University
WGII,Chapter 14: North America,MILLER,Kathleen,1,LA,F,United States of America,USA,"Research Applications Lab, National Center for Atmospheric Research"
WGII,Chapter 14: North America,HURLBERT,Margot,2,RE,F,Canada,Canada,University of Regina
WGII,Chapter 14: North America,MEARNS,Linda,2,RE,F,United States of America,USA,National Center for Atmospheric Research
WGII,Chapter 15: Small Islands,MYCOO,Michelle,1,CLA,F,Trinidad and Tobago,Trinidad and Tobago,"The Department of Geomatics Engineering and Land Management, The University of the West Indies, St. Augustine, Trinidad and Tobago"
WGII,Chapter 15: Small Islands,WAIRIU,Morgan,2,CLA,M,Fiji,Solomon Islands,Pacific Centre for Environment and Sustainable Development
WGII,Chapter 15: Small Islands,CAMPBELL,Donovan,2,LA,M,Jamaica,Jamaica,University of the West Indies (Mona Campus)
WGII,Chapter 15: Small Islands,DUVAT,Virginie,1,LA,F,France,France,"University of la Rochelle-CNRS, UMR LIENSs 7266"
WGII,Chapter 15: Small Islands,GOLBUU,Yimnang,2,LA,M,Palau,Palau,Palau International Coral Reef Center
WGII,Chapter 15: Small Islands,MAHARAJ,Shobha,2,LA,F,Germany,Trinidad and Tobago,University of Fiji
WGII,Chapter 15: Small Islands,NALAU,Johanna,1,LA,F,Australia,Australia,"School of Environment and Science, Griffith University"
WGII,Chapter 15: Small Islands,NUNN,Patrick,1,LA,M,Australia,Australia,University of the Sunshine Coast
WGII,Chapter 15: Small Islands,PINNEGAR,John,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,"Centre for Environment, Fisheries & Aquaculture Science (Cefas)"
WGII,Chapter 15: Small Islands,WARRICK,Olivia,1,LA,F,New Zealand,New Zealand,OCWConsulting
WGII,Chapter 15: Small Islands,AGARD,John,1,RE,M,Trinidad and Tobago,Trinidad and Tobago,"UNIVERSITY OF THE WEST INDIES, ST AUGUSTINE CAMPUS"
WGII,Chapter 15: Small Islands,RIYAZ,Mahmood,1,RE,M,Maldives,Maldives,Maldivian Coral Reef Society
WGII,Chapter 16: Key risks across sectors and regions,O'NEILL,Brian,1,CLA,M,United States of America,USA,Joint Global Change Research Institute
WGII,Chapter 16: Key risks across sectors and regions,VAN AALST,Maarten,1,CLA,M,Netherlands,Netherlands,KNMI and University of Twente
WGII,Chapter 16: Key risks across sectors and regions,ZAITON IBRAHIM,Zelina,1,CLA,F,Malaysia,Malaysia,Universiti Putra Malaysia
WGII,Chapter 16: Key risks across sectors and regions,BERRANG FORD,Lea,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),Canada,University of Leeds
WGII,Chapter 16: Key risks across sectors and regions,BHADWAL,Suruchi,2,LA,F,India,India,The Energy and Resources Institute
WGII,Chapter 16: Key risks across sectors and regions,BUHAUG,Halvard,1,LA,M,Norway,Norway,Peace Research Institute Oslo
WGII,Chapter 16: Key risks across sectors and regions,DIAZ,Delavane,1,LA,F,United States of America,USA,Electric Power Research Institute
WGII,Chapter 16: Key risks across sectors and regions,FRIELER,Katja,1,LA,F,Germany,Germany,Potsdam Institute for Climate Impact Research
WGII,Chapter 16: Key risks across sectors and regions,GARSCHAGEN,Matthias,5,LA,M,Germany,Germany,Ludwig-Maximilians-University Munich
WGII,Chapter 16: Key risks across sectors and regions,MAGNAN,Alexandre,2,LA,M,France,France,Institute for Sutainable Development and International Relations (IDDRI)
WGII,Chapter 16: Key risks across sectors and regions,MIDGLEY,Guy,1,LA,M,South Africa,South Africa,University of Stellenbosch
WGII,Chapter 16: Key risks across sectors and regions,MIRZABAEV,Alisher,3,LA,M,Germany,Uzbekistan,University of Bonn
WGII,Chapter 16: Key risks across sectors and regions,THOMAS,Adelle,3,LA,F,United States of America,Bahamas,
WGII,Chapter 16: Key risks across sectors and regions,WARREN,Rachel,2,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of East Anglia
WGII,Chapter 16: Key risks across sectors and regions,JIANG,Tong,1,RE,M,China,China,Nanjing University of Information Science and Technology
WGII,Chapter 16: Key risks across sectors and regions,OPPENHEIMER,Michael,2,RE,M,United States of America,USA,Princeton University
WGII,Chapter 17: Decision-making options for managing risk,NEW,Mark,1,CLA,M,South Africa,South Africa,"African Climate and Development Initiative, University of Cape Town"
WGII,Chapter 17: Decision-making options for managing risk,RECKIEN,Diana,1,CLA,F,Netherlands,Germany,"University of Twente, Faculty of Geo-Information Science and Earth Observation (ITC), Department of Urban and Regional Planning and Geo-Information Management"
WGII,Chapter 17: Decision-making options for managing risk,VINER,David,2,CLA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of East Anglia
WGII,Chapter 17: Decision-making options for managing risk,ADLER,Carolina,3,LA,F,Switzerland,Chile,Universität Bern Geographisches Institut
WGII,Chapter 17: Decision-making options for managing risk,CHEONG,So Min,2,LA,F,United States of America,USA,Texas A&M University
WGII,Chapter 17: Decision-making options for managing risk,CONDE,Cecilia,1,LA,F,Mexico,Mexico,Center of Atmosheric Sciences. National Autonomous University of Mexico.
WGII,Chapter 17: Decision-making options for managing risk,CONSTABLE,Andrew,2,LA,M,Australia,Australia,"Centre for Marine Socioecology, University of Tasmania"
WGII,Chapter 17: Decision-making options for managing risk,COUGHLAN DE PEREZ,Erin,1,LA,F,Netherlands,USA,Climate Centre
WGII,Chapter 17: Decision-making options for managing risk,LAMMEL,Annamaria,1,LA,F,France,France,Université Paris 8 Vincennes Saint-Denis
WGII,Chapter 17: Decision-making options for managing risk,MECHLER,Reinhard,2,LA,M,Austria,Germany,International Institute for Applied Systems Analysis (IIASA)
WGII,Chapter 17: Decision-making options for managing risk,ORLOVE,Ben,2,LA,M,United States of America,USA,Columbia University
WGII,Chapter 17: Decision-making options for managing risk,SOLECKI,William,2,LA,M,United States of America,USA,City University of New York
WGII,Chapter 17: Decision-making options for managing risk,KLEIN,Richard,1,RE,M,Germany,Netherlands,Stockholm Environment Institute
WGII,Chapter 17: Decision-making options for managing risk,ZOMMERS,Zinta,4,RE,F,United States of America,Latvia,United Nations Office for the Coordination of Humanitarian Affairs (UNOCHA)
WGII,Chapter 18: Climate resilient development pathways,PRESTON,Benjamin L.,1,CLA,M,United States of America,Australia,Independent
WGII,Chapter 18: Climate resilient development pathways,REVI,Aromar,4,CLA,M,India,India,Indian Institute for Human Settlements
WGII,Chapter 18: Climate resilient development pathways,SCHIPPER,Lisa,1,CLA,F,Germany,Sweden,University of Bonn
WGII,Chapter 18: Climate resilient development pathways,CARR,Edward R.,1,LA,M,United States of America,USA,Clark University
WGII,Chapter 18: Climate resilient development pathways,ERIKSEN,Siri H.,1,LA,F,Norway,Norway,Norwegian University of Life Sciences
WGII,Chapter 18: Climate resilient development pathways,FERNANDEZ-CARRIL,Luis,1,LA,M,Mexico,Mexico,"Technological Institute and Higher Studies of Monterrey, Special Commission on Climate Change of the Senate of Mexico"
WGII,Chapter 18: Climate resilient development pathways,GLAVOVIC,Bruce,3,LA,M,New Zealand,South Africa,Massey University
WGII,Chapter 18: Climate resilient development pathways,HILMI,Nathalie Jeanne Marie,3,LA,F,Monaco,France,Centre Scientifique de Monaco
WGII,Chapter 18: Climate resilient development pathways,LEY,Debora,2,LA,F,Guatemala,Mexico,Economic Commission for Latin America and the Caribbean
WGII,Chapter 18: Climate resilient development pathways,MUKERJI,Rupa,1,LA,F,Switzerland,India,Helvetas Swiss Intercooperation
WGII,Chapter 18: Climate resilient development pathways,MUYLAERT DE ARAUJO,Maria Silvia,1,LA,F,Brazil,Brazil,Housing Company of Rio de Janeiro State.
WGII,Chapter 18: Climate resilient development pathways,PEREZ,Rosa,2,LA,F,Philippines,Philippines,NATIONAL PANEL OF TECHNICAL EXPERTS - CLIMATE CHANGE COMMISSION
WGII,Chapter 18: Climate resilient development pathways,ROSE,Steven K.,1,LA,M,United States of America,USA,Electric Power Research Institute
WGII,Chapter 18: Climate resilient development pathways,SINGH,Pramod Kumar,1,LA,M,India,India,Institute of Rural Management Anand
WGII,Chapter 18: Climate resilient development pathways,LIVERMAN,Diana,2,RE,F,United States of America,USA,University of Arizona
WGII,Chapter 18: Climate resilient development pathways,MIMURA,Nobuo,1,RE,M,Japan,Japan,Ibaraki University
WGII,Cross-Chapter Paper: Biodiversity Hotspots,COSTELLO,Mark,2,Lead,M,Norway,Ireland,Nord University
WGII,Cross-Chapter Paper: Biodiversity Hotspots,MONCASSIM VALE,Mariana,2,Lead,F,Brazil,Brazil,Federal University of Rio de Janeiro
WGII,Cross-Chapter Paper: Biodiversity Hotspots,GOLBUU,Yimnang,2,Author,M,Palau,Palau,Palau International Coral Reef Center
WGII,Cross-Chapter Paper: Biodiversity Hotspots,KIESSLING,Wolfgang,2,Author,M,Germany,Germany,Friedrich-Alexander-Universität Erlangen-Nürnberg
WGII,Cross-Chapter Paper: Biodiversity Hotspots,MAHARAJ,Shobha,2,Author,F,Germany,Trinidad and Tobago,University of Fiji
WGII,Cross-Chapter Paper: Biodiversity Hotspots,PRICE,Jeff,2,Author,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of East Anglia (UEA)
WGII,Cross-Chapter Paper: Biodiversity Hotspots,TALUKDAR,Gautam Hirak,2,Author,M,India,India,Wildlife Institute of India
WGII,Cross-Chapter Paper: Biodiversity Hotspots,FISCHLIN,Andreas,3,RE,M,Switzerland,Switzerland,ETH Zurich
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,CHOW,Winston,2,Lead,M,Singapore,Singapore,Singapore Management University
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,DAWSON,Richard,2,Lead,M,United Kingdom (of Great Britain and Northern Ireland),UK,Newcastle University
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,GLAVOVIC,Bruce,3,Lead,M,New Zealand,South Africa,Massey University
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,GARSCHAGEN,Matthias,5,Author,M,Germany,Germany,Ludwig-Maximilians-University Munich
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,HAASNOOT,Marjolijn,2,Author,F,Netherlands,Netherlands,1) Utrecht University; 2) Deltares
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,SINGH,Chandni,2,Author,F,India,India,Indian Institute for Human Settlements (IIHS)
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,THOMAS,Adelle,3,Author,F,United States of America,Bahamas,
WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,MYEONG,Soojeong,3,RE,F,Republic of Korea,Republic of Korea,Korea Environment Institute
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",MIRZABAEV,Alisher,3,Lead,M,Germany,Uzbekistan,University of Bonn
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",STRINGER,Lindsay,3,Lead,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of York
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",BENJAMINSEN,Tor Arve,2,Author,M,Norway,Norway,Norwegian University of Life Sciences
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",GONZALEZ,Patrick,2,Author,M,United States of America,USA,"University of California, Berkeley"
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",HARRIS,Rebecca,2,Author,F,Australia,Australia,University of Tasmania
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",JAFARI,Mostafa,2,Author,M,Iran,Iran,Macro National Strategic Plan of Climate Change Research AREEO/ and Head of TPS for LFCCs
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",STEVENS,Nicola,2,Author,F,South Africa,South Africa,Stellenbosch University
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",TIRADO,Maria,2,Author,F,United States of America,Spain,University of California Los Angeles
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",ZAKIELDEEN,Sumaya A.,3,Author,F,Sudan,Sudan,Institute of Environmental Studies
WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",ZATARI,Taha,3,RE,M,Saudi Arabia,Saudi Arabia,"DNA-Ministry of Energy, Industry and Mineral resources"
WGII,Cross-Chapter Paper: Mediterranean Region,ALI,Elham,2,Lead,F,Egypt,Egypt,University of Suez
WGII,Cross-Chapter Paper: Mediterranean Region,CRAMER,Wolfgang,3,Lead,M,France,Germany,"Mediterranean Institute for Biodiversity and Ecology (IMBE), Batiment Villemin"
WGII,Cross-Chapter Paper: Mediterranean Region,CARNICER,Jofre,2,Author,M,Spain,Spain,University of Barcelona
WGII,Cross-Chapter Paper: Mediterranean Region,GEORGOPOULOU,Elena,2,Author,F,Greece,Greece,National Observatory of Athens
WGII,Cross-Chapter Paper: Mediterranean Region,HILMI,Nathalie Jeanne Marie,3,Author,F,Monaco,France,Centre Scientifique de Monaco
WGII,Cross-Chapter Paper: Mediterranean Region,LE COZANNET,Gonéri,2,Author,M,France,France,BRGM - French Geological Survey
WGII,Cross-Chapter Paper: Mediterranean Region,LIONELLO,Piero,2,Author,M,Italy,Italy,Univ. delSalento and CMCC
WGII,Cross-Chapter Paper: Mediterranean Region,HILMI,Karim,2,RE,M,Morocco,Morocco,Institut National de Recherche Halieutique
